,tweet_id,name,rating,stage,text,retweet_count,favorite_count,breed,p_conf
440,801958328846974976,Ronnie,0.6,None,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,1930.0,8446.0,Staffordshire_bullterrier,0.327887
441,801538201127157760,Wallace,0.6,None,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,2326.0,8956.0,Pembroke,0.550506
442,801285448605831168,None,0.5,None,oh h*ck 10/10 https://t.co/bC69RrW559,936.0,6640.0,Unknown,
443,801167903437357056,Milo,0.65,None,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,6739.0,26854.0,cocker_spaniel,0.74022
444,801115127852503040,Bones,0.6,doggo,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,2358.0,8834.0,dalmatian,0.823356
445,800751577355128832,Mauve,0.6,None,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,3128.0,11482.0,cocker_spaniel,0.771984
446,800513324630806528,Chef,0.55,None,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,3401.0,14392.0,Pembroke,0.8289040000000001
447,800459316964663297,None,0.6,pupper,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,2425.0,10342.0,Unknown,
448,800388270626521089,Doc,0.6,floof,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,3160.0,12208.0,golden_retriever,0.35986
449,800141422401830912,Peaches,0.65,None,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,2902.0,16745.0,golden_retriever,0.938048
450,800018252395122689,None,0.55,doggo,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,14911.0,31106.0,Unknown,
451,799757965289017345,Sobe,0.65,doggo,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,2441.0,9207.0,Border_collie,0.442534
452,799422933579902976,Longfellow,0.6,None,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,2158.0,8804.0,miniature_pinscher,0.58363
453,799297110730567681,Jeffrey,0.55,None,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,3142.0,10854.0,malamute,0.985028
454,799063482566066176,Mister,0.55,None,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,2785.0,8857.0,Norfolk_terrier,0.334436
455,798933969379225600,Iroh,0.6,None,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,5069.0,14424.0,Siberian_husky,0.703224
456,798925684722855936,Shadow,0.55,None,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,1623.0,8122.0,West_Highland_white_terrier,0.539463
457,798209839306514432,Cooper,0.65,None,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,2882.0,11354.0,Pekinese,0.524583
458,797971864723324932,None,0.6,pupper,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,3558.0,12762.0,American_Staffordshire_terrier,0.489845
459,797545162159308800,Cassie,0.6,None,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,5486.0,15892.0,Pembroke,0.954089
460,797236660651966464,Pancake,0.6,None,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,7495.0,21908.0,collie,0.767005
461,796865951799083009,Tyr,0.6,None,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,2146.0,8399.0,Cardigan,0.8391290000000001
462,796759840936919040,Romeo,0.55,None,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,3460.0,13004.0,American_Staffordshire_terrier,0.463996
463,796484825502875648,None,0.6,doggo,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,1993.0,8307.0,cocker_spaniel,0.116924
464,796387464403357696,Snicku,0.6,None,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,4709.0,12082.0,Pekinese,0.461164
465,796149749086875649,Ruby,0.55,None,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,16203.0,35494.0,golden_retriever,0.600276
466,796125600683540480,None,0.65,None,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",2020.0,5419.0,,
467,796116448414461957,None,0.55,None,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,2735.0,9943.0,Cardigan,0.700182
468,796080075804475393,Yogi,0.6,floof,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,2618.0,9253.0,chow,0.973846
469,796031486298386433,Daisy,0.65,None,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,4177.0,11837.0,golden_retriever,0.893775
470,795464331001561088,Elder,0.65,doggo,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,26955.0,54613.0,golden_retriever,0.193082
471,795400264262053889,Brody,0.6,None,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,3239.0,11072.0,golden_retriever,0.925494
472,795076730285391872,Bailey,0.55,None,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,6136.0,17784.0,Unknown,
473,794926597468000259,Mack,0.6,None,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,2621.0,11266.0,toy_poodle,0.0376618
474,794332329137291264,Nimbus,0.6,floof,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,2990.0,10472.0,Samoyed,0.988307
475,794205286408003585,Laika,0.7,pupper,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,3767.0,10096.0,Unknown,
476,793962221541933056,Maximus,0.6,None,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,5546.0,18473.0,Labrador_retriever,0.8616510000000001
477,793845145112371200,Clark,0.65,None,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2121.0,10085.0,Old_English_sheepdog,0.7652770000000001
478,793601777308463104,Dobby,0.6,None,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,1849.0,8731.0,miniature_pinscher,0.538981
479,793500921481273345,Fiona,0.6,None,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,2697.0,11717.0,golden_retriever,0.326122
480,793286476301799424,Moreton,0.65,None,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,10402.0,27000.0,Afghan_hound,0.274637
481,793271401113350145,Dave,0.6,None,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,2669.0,9463.0,Siberian_husky,0.231695
482,793256262322548741,Fright,0.6,None,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,9422.0,21900.0,basset,0.207622
483,793241302385262592,Tucker,0.65,None,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,3713.0,11549.0,golden_retriever,0.559308
484,793226087023144960,Juno,0.55,None,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",3229.0,10780.0,wire-haired_fox_terrier,0.456047
485,793210959003287553,Maude,0.5,None,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,3192.0,9793.0,French_bulldog,0.0187591
486,793195938047070209,Lily,0.6,puppo,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,6354.0,16735.0,Labrador_retriever,0.654762
487,793180763617361921,Newt,0.55,None,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,2242.0,7576.0,Lakeland_terrier,0.266824
488,793165685325201412,Benji,0.6,None,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,3150.0,10299.0,golden_retriever,0.946224
489,793150605191548928,Nida,0.55,None,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,1934.0,6769.0,Italian_greyhound,0.193869
490,793135492858580992,None,0.65,None,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,2805.0,7075.0,Unknown,
491,793120401413079041,Robin,0.55,None,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",4411.0,13901.0,Labrador_retriever,0.7249439999999999
492,792913359805018113,Forrest,0.65,None,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,4551.0,15736.0,Unknown,
493,792883833364439040,Bailey,0.6,None,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,4830.0,12392.0,standard_poodle,8.31451e-05
494,792773781206999040,Monster,0.6,None,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,1901.0,8044.0,Yorkshire_terrier,0.912804
495,792394556390137856,BeBe,0.6,None,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,4853.0,14798.0,cocker_spaniel,0.746387
496,792050063153438720,Remus,0.55,None,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2031.0,7871.0,komondor,0.942856
497,791774931465953280,Vine,0.7,None,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,25160.0,49398.0,,
498,791672322847637504,None,0.65,None,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,3536.0,12877.0,golden_retriever,0.705092
499,791406955684368384,Levi,0.6,None,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,4649.0,14393.0,Pembroke,0.972629
500,791312159183634433,Mabel,0.6,None,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,2865.0,9635.0,miniature_pinscher,0.892925
501,790987426131050500,Misty,0.6,None,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,2415.0,10853.0,cocker_spaniel,0.349195
502,790946055508652032,Betty,0.6,puppo,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,5316.0,18211.0,golden_retriever,0.245773
503,790698755171364864,Mosby,0.6,None,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2152.0,8994.0,Bernese_mountain_dog,0.996541
504,790581949425475584,Duke,0.55,None,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,8097.0,22660.0,malinois,0.000152999
505,790337589677002753,Maggie,0.6,None,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2106.0,8575.0,Pembroke,0.658808
506,790277117346975746,Bruce,0.55,None,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,3638.0,13768.0,Labrador_retriever,0.427742
507,789986466051088384,Happy,0.6,None,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,2622.0,10149.0,golden_retriever,0.07853049999999999
508,789903600034189313,Ralphy,0.65,pupper,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,4676.0,11395.0,,
509,789628658055020548,Eli,0.65,None,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,2012.0,8268.0,chow,0.260702
510,789599242079838210,Brownie,0.6,None,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2186.0,7441.0,Chesapeake_Bay_retriever,0.8788219999999999
511,789530877013393408,Rizzy,0.6,None,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,3815.0,12884.0,schipperke,0.363272
512,789314372632018944,None,0.65,None,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",2608.0,9431.0,,
513,789268448748703744,Stella,0.5,None,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2928.0,10002.0,malamute,0.81286
514,789137962068021249,Bo,0.6,None,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,3150.0,10644.0,Chihuahua,0.746135
515,788908386943430656,Lucy,0.55,None,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",14014.0,29999.0,golden_retriever,0.0340897
516,788765914992902144,Butter,0.6,None,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,11648.0,30050.0,cocker_spaniel,0.500509
517,788412144018661376,Dexter,0.55,None,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,5996.0,17096.0,golden_retriever,0.805238
518,788178268662984705,Atlas,0.65,None,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2409.0,7932.0,Samoyed,0.73548
519,788150585577050112,Leo,0.65,None,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,1475.0,6738.0,chow,0.814145
520,788039637453406209,Did,0.6,None,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,1494.0,6722.0,Unknown,
521,787810552592695296,Frank,0.55,None,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,3443.0,9505.0,pug,0.362835
522,787717603741622272,Tonks,0.65,puppo,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,3139.0,11187.0,German_shepherd,0.992339
523,787397959788929025,Moose,0.55,None,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,3194.0,11869.0,Chihuahua,0.900483
524,787322443945877504,Lincoln,0.5,None,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,1973.0,8541.0,golden_retriever,0.105703
525,786963064373534720,Rory,0.6,None,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,9048.0,29092.0,golden_retriever,0.915303
526,786709082849828864,Logan,1.0,None,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",6875.0,19901.0,Pomeranian,0.467321
527,786664955043049472,Ken Bone,0.6,None,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",2900.0,11689.0,Leonberg,0.512034
528,786595970293370880,Dale,0.55,None,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,3504.0,10288.0,Pembroke,0.709512
529,786363235746385920,Rizzo,0.65,doggo,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,3958.0,11941.0,golden_retriever,0.929266
530,786286427768250368,Arnie,0.6,None,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,3240.0,8748.0,,
531,786233965241827333,Mattie,0.55,None,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,5405.0,16798.0,Labrador_retriever,0.478193
532,785927819176054784,Lucy,0.6,None,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,3561.0,12448.0,toy_poodle,0.00849262
533,785872687017132033,Rusty,0.6,None,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,2063.0,7316.0,Great_Pyrenees,0.392108
534,785639753186217984,Pinot,0.5,doggo,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,2496.0,8541.0,Unknown,
535,785533386513321988,Dallas,0.55,None,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,2271.0,9989.0,miniature_pinscher,0.436023
536,785515384317313025,National Dog Rates,0.5,None,"Today, 10/10, should be National Dog Rates Day",1429.0,6672.0,,
537,785264754247995392,Doc,0.6,None,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,1850.0,7958.0,chow,0.056137
538,785170936622350336,Hero,0.55,None,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,5494.0,13247.0,Eskimo_dog,0.0274944
539,784826020293709826,Rusty,0.65,None,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,3630.0,11111.0,chow,0.0903414
540,784517518371221505,Frankie,0.55,None,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,2863.0,9820.0,malamute,0.757764
541,784431430411685888,Stormy,0.6,None,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,1445.0,6215.0,miniature_poodle,0.744819
542,784183165795655680,Reginald,0.6,puppo,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,9106.0,22027.0,,
543,784057939640352768,Balto,0.6,None,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,12610.0,32738.0,,
544,783839966405230592,Riley,0.65,None,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,12212.0,32911.0,Unknown,
545,783821107061198850,Mairi,0.6,None,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,2217.0,8054.0,Lakeland_terrier,0.26565900000000003
546,783695101801398276,Loomis,0.6,None,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,3625.0,11415.0,chow,0.314265
547,783466772167098368,Finn,0.55,None,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,2541.0,9264.0,Chihuahua,0.789
548,783391753726550016,Godi,0.65,None,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,6215.0,18489.0,Norwegian_elkhound,0.87713
549,783334639985389568,Dave,0.6,None,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,13214.0,31968.0,Cardigan,0.593858
550,783085703974514689,Earl,0.55,None,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,2497.0,8912.0,Chesapeake_Bay_retriever,0.240602
551,782969140009107456,Cali,0.6,None,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,8284.0,26399.0,golden_retriever,0.17139300000000002
552,782747134529531904,Deacon,0.55,doggo,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,1569.0,8157.0,golden_retriever,0.560699
553,782722598790725632,Penny,0.5,None,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",6060.0,18863.0,Irish_setter,0.574557
554,782598640137187329,Timmy,0.55,None,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,2121.0,8522.0,malamute,0.8408709999999999
555,782305867769217024,Sampson,0.6,doggo,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,6273.0,18230.0,briard,0.5044270000000001
556,781955203444699136,Chipson,0.55,None,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,3792.0,12126.0,Unknown,
557,781661882474196992,None,0.25,None,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,3052.0,11415.0,Pembroke,0.438087
558,781655249211752448,Combo,0.55,doggo,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,1256.0,4373.0,,
559,781524693396357120,None,0.6,None,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,6233.0,22689.0,Chesapeake_Bay_retriever,0.0035225
560,781308096455073793,Pupper,0.6,None,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",2866.0,7800.0,,
561,781251288990355457,Oakley,0.55,None,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,2367.0,9242.0,Mexican_hairless,0.8877709999999999
562,781163403222056960,None,0.5,None,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",3068.0,10672.0,Shetland_sheepdog,0.973841
563,780931614150983680,None,0.65,puppo,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,8287.0,23637.0,Unknown,
564,780858289093574656,Dash,0.5,None,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",2246.0,7854.0,Chesapeake_Bay_retriever,0.488555
565,780800785462489090,Koda,0.55,None,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,1461.0,6030.0,Siberian_husky,0.951963
566,780601303617732608,Hercules,0.6,None,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,3745.0,13220.0,Saint_Bernard,0.995143
567,780543529827336192,None,0.6,floof,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,1956.0,6888.0,golden_retriever,0.628312
568,780459368902959104,Bear,0.55,None,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",1195.0,5773.0,Great_Dane,0.382491
569,780192070812196864,None,0.55,None,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,2521.0,9517.0,vizsla,0.144012
570,780074436359819264,None,0.5,doggo,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,5627.0,13394.0,,
571,779834332596887552,Scout,0.55,None,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7975.0,20794.0,golden_retriever,0.99383
572,779377524342161408,Portable,0.6,pupper,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,3510.0,9639.0,Unknown,
573,779123168116150273,Reggie,0.6,None,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,4097.0,12893.0,toy_poodle,0.43108
574,779056095788752897,Everybody,0.65,None,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,5091.0,16159.0,Chihuahua,0.721188
575,778990705243029504,Jay,0.55,None,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,8201.0,21866.0,cocker_spaniel,0.7153510000000001
576,778764940568104960,Barkos,0.65,None,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",412.0,936.0,,
577,778748913645780993,Mya,0.55,None,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",1502.0,7536.0,Staffordshire_bullterrier,0.351434
578,778650543019483137,Strider,0.5,None,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",1681.0,6307.0,German_shepherd,0.515699
579,778624900596654080,Penny,0.55,None,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,1137.0,5073.0,Airedale,0.786089
580,778408200802557953,RIP Loki,0.7,None,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,4887.0,14875.0,Pembroke,0.8483620000000001
581,778383385161035776,Nala,0.65,None,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,1236.0,6380.0,collie,0.345266
582,778286810187399168,Stanley,0.55,None,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,3720.0,11328.0,Boston_bull,0.32207
583,778039087836069888,Evolution,0.6,pupper,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,2972.0,9247.0,German_shepherd,0.717776
584,778027034220126208,Sophie,1.0,None,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,1828.0,7161.0,clumber,0.946718
585,777885040357281792,Wesley,0.15,None,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,1845.0,6930.0,Afghan_hound,0.123529
